ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split
S00519,12,10,2025-10-18,14,24,0.0031034644690818,0.0,0.4390756361233752,train
S00520,12,10,2025-10-18,58,16,0.0021204696531166,0.0,0.3911307332141538,train
S00521,14,8,2025-10-21,18,22,0.003087397704351,0.004380398378283,0.4292403553167434,train
S00522,12,14,2025-10-18,47,26,0.0019489321936692,0.0,0.3651830428409024,train
S00523,12,10,2025-10-18,22,23,0.0030184219497911,0.0,0.4226385943780039,train
S00524,12,10,2025-10-18,60,20,0.002777949083123,0.0073659093266936,0.3616930127250284,train
S00525,12,10,2025-10-18,37,30,0.0022111230495844,0.0022026334100044,0.4129018757324003,train
S00527,14,16,2025-10-21,34,27,0.0027896750520423,0.0022325840475805,0.3686991332709445,train
S00529,14,8,2025-10-21,38,24,0.0032575569802853,0.0022204351516776,0.4425626310283568,train
S00531,14,16,2025-10-21,26,14,0.0019508205055011,0.0,0.2201413855385371,train
S00537,14,14,2025-10-21,27,15,0.0027965230526778,0.0,0.4036800984185495,train
S00538,14,16,2025-10-21,47,30,0.0036197813511567,0.0,0.4684633534563748,train
S00539,14,13,2025-10-21,57,17,0.0042120527150658,0.0,0.4330308030104142,train
S00540,14,10,2025-10-21,26,15,0.003295983642853,0.0043980160257686,0.3989206391316635,train
S00543,14,7,2025-10-21,21,26,0.0019662377896742,0.0024125042473666,0.4204723991564992,train
S00545,14,12,2025-10-21,21,23,0.0028906510355465,0.0,0.3908891235572218,train
S00547,14,14,2025-10-21,37,24,0.0035548841402692,0.0024299851365094,0.4153252917958573,train
S00548,14,5,2025-10-21,53,24,0.0039196735962788,0.0022212091958954,0.4541144614234656,train
S00550,14,12,2025-10-21,21,28,0.0026685999793456,0.0048952977562397,0.3427850243230287,train
S00551,14,4,2025-10-21,48,26,0.0022958742531001,0.0,0.4021578750872674,train
S00552,14,6,2025-10-21,58,18,0.0029770502296201,0.0021787351938066,0.3560044366051331,train
S00553,14,14,2025-10-21,21,25,0.0034709606785197,0.0,0.4400228880375227,train
S00554,14,4,2025-10-21,44,13,0.0019251197597567,0.0,0.4083999399807188,train
S00555,14,4,2025-10-21,51,19,0.0023025585020171,0.0,0.3914666543142172,train
S00557,14,6,2025-10-21,33,13,0.0031209491660838,0.0086994954467681,0.4200905754311741,train
S00558,14,1,2025-10-21,37,27,0.0027081339680058,0.0,0.4378638347280705,train
S00559,14,5,2025-10-21,39,17,0.0041630650269337,0.0,0.4800104040272323,train
S00560,14,6,2025-10-21,62,18,0.0030109012795777,0.0,0.4323239789727117,train
S00561,14,1,2025-10-21,29,27,0.0025597882469049,0.0,0.4755353598564178,train
S00562,14,1,2025-10-21,37,18,0.0028225078366301,0.0109444848164541,0.4486602077272144,train
S00564,14,2,2025-10-21,23,29,0.0031101523605322,0.0,0.3885527932751131,train
S00565,14,2,2025-10-21,29,28,0.0035759374669717,0.0,0.4309151750451926,train
S00566,14,2,2025-10-21,52,16,0.0040567650911049,0.0,0.4570313647379314,train
S00567,14,2,2025-10-21,54,22,0.0033653159710761,0.0,0.4304797453935058,train
S00568,14,2,2025-10-21,46,15,0.0035069416798674,0.0,0.4561087836003784,train
S00570,15,9,2025-10-23,41,17,0.0003813268408156,0.0022028091356744,0.0785109057595637,train
S00571,15,14,2025-10-23,60,23,0.0005338760606846,0.0,0.1539559421132653,train
S00574,14,24,2025-10-21,42,31,0.0007710063348139,0.0,0.1472088912240578,train
S00577,15,23,2025-10-23,35,26,0.000349612666812,0.0,0.1544293932384639,train
S00579,14,22,2025-10-21,23,28,0.0009080014029642,0.0,0.205299027883249,train
S00580,24,4,2025-11-06,21,29,0.0025506751134026,0.0022136704169895,0.3992537462906813,train
S00581,24,15,2025-11-06,49,31,0.0025303235034847,0.0,0.4581757139070843,train
S00582,24,5,2025-11-06,21,14,0.0030348705329133,0.0022362909068002,0.422967091851552,train
S00583,11,21,2025-10-17,47,22,0.002419723287394,0.0,0.382303902894786,train
S00584,11,4,2025-10-17,28,16,0.0011313879275904,0.0,0.1573722743870673,train
S00585,11,3,2025-10-17,44,29,0.0007804987284009,0.0,0.2475903041237972,train
S00586,11,4,2025-10-17,38,15,0.00144047252237,0.0,0.1479738719166866,train
S00587,11,5,2025-10-17,37,16,0.0016222132374269,0.0,0.1586247210398151,train
S00588,11,4,2025-10-17,17,20,0.0013697797123809,0.0,0.2428192222337042,train
S00589,11,4,2025-10-17,19,25,0.0012106387118038,0.0,0.1731064731091981,train
S00590,11,11,2025-10-17,19,17,0.0013647478075174,0.0,0.2707394077474456,train
S00593,11,10,2025-10-17,32,24,0.0010848814729667,0.0,0.1750745068641886,train
S00594,11,3,2025-10-17,55,17,0.000947179688398,0.0,0.1405668660022937,train
S00598,27,3,2025-11-11,60,28,0.0006669003285558,0.0,0.1811216848113638,train
S00599,2,19,2025-10-02,18,15,0.0014278956960497,0.0,0.2979502400546059,train
S00600,9,22,2025-10-13,53,30,0.001808584583175,0.0,0.3976453745495598,train
S00603,20,9,2025-10-31,24,30,0.0005360030405202,0.0,0.1750930245305113,train
S00605,6,22,2025-10-09,50,21,0.0028076164881565,0.0,0.3778825007489537,train
S00606,5,7,2025-10-07,44,23,0.0027365223259596,0.0,0.485663692582333,train
S00607,4,16,2025-10-05,20,17,0.003157899087302,0.0,0.4445949176859371,train
S00612,5,25,2025-10-07,18,26,0.0030735131806402,0.0,0.4527129790667284,train
S00614,5,9,2025-10-07,18,19,0.0031030353254288,0.0,0.4392042406723671,train
S00616,5,5,2025-10-07,25,29,0.004111407767454,0.0,0.4844634735273359,train
S00617,25,8,2025-11-08,26,20,0.0035102341760114,0.0,0.4685919808331265,train
S00618,25,11,2025-11-08,30,19,0.0035384486492444,0.0,0.5009195991049994,train
S00619,25,15,2025-11-08,55,24,0.0038475129626847,0.0,0.4561580735202004,train
S00621,25,10,2025-11-08,37,17,0.0037661808693176,0.0,0.4959657877244999,train
S00624,25,7,2025-11-08,56,21,0.0039332389897702,0.0,0.4915408872147113,train
S00626,25,24,2025-11-08,60,18,0.0035162646353156,0.0,0.4212874406491694,train
S00629,25,9,2025-11-08,36,27,0.0028385758974143,0.0,0.4577364484853122,train
S00630,25,23,2025-11-08,49,28,0.003552788794996,0.0,0.4825823297500797,train
S00632,3,22,2025-10-04,58,14,0.0011400939721709,0.0,0.2818829576411228,train
S00634,7,23,2025-10-10,49,29,0.0032713583509718,0.0,0.3972082099172064,train
S00635,7,17,2025-10-10,30,21,0.0018291101776521,0.0,0.4288543480824388,train
S00636,3,6,2025-10-04,52,17,0.0023572711792007,0.0,0.4149744345193107,train
S00637,3,8,2025-10-04,48,20,0.0020904034300961,0.0,0.3798519411733675,train
S00638,24,15,2025-11-06,50,28,0.0013629264845823,0.0,0.4163943529443849,train
S00639,24,7,2025-11-06,19,16,0.0026002757659339,0.0,0.4460299544351219,train
S00640,24,7,2025-11-06,53,19,0.0032071359589765,0.0,0.4640257709382522,train
S00642,1,18,2025-10-01,49,16,0.0004836631533602,0.0,0.1762202460833234,train
S00643,1,19,2025-10-01,63,21,0.0004855677234548,0.0,0.1184047756451064,train
S00644,1,18,2025-10-01,15,22,0.0006105814782513,0.0,0.1685965895310462,train
S00645,1,18,2025-10-01,50,15,0.0005492457936752,0.0,0.1692284367389198,train
S00646,1,18,2025-10-01,41,15,0.0006929455049449,0.0,0.1571987105881498,train
S00647,1,24,2025-10-01,28,24,0.0007529019414068,0.0,0.1572775188192761,train
S00648,1,23,2025-10-01,34,26,0.0003061045929965,0.0,0.0958352105042468,train
S00651,1,1,2025-10-01,19,18,0.0010524841573039,0.0,0.1602843069697566,train
S00654,1,11,2025-10-01,33,13,0.0005270052261323,0.0,0.1532531859796199,train
S00656,1,13,2025-10-01,27,30,0.001389863657574,0.0,0.1915341811882548,train
S00657,1,8,2025-10-01,41,29,0.0003183294786029,0.0,0.1397634254829717,train
S00658,1,10,2025-10-01,54,23,0.00043948200706,0.0,0.1072655916040798,train
S00660,28,21,2025-11-13,23,27,0.0023929122034838,0.0,0.3505117381340636,train
S00661,16,1,2025-10-25,32,29,0.0014171154942507,0.0,0.2203635539146976,train
S00662,28,25,2025-11-13,37,22,0.0019481608967738,0.0,0.3663034024765193,train
S00664,28,23,2025-11-13,34,13,0.0012182165604438,0.0,0.2426464468663807,train
S00666,28,4,2025-11-13,56,23,0.0016364784115224,0.0,0.2640604344346266,train
S00667,28,8,2025-11-13,46,30,0.0010139767253588,0.0,0.2746319377616766,train
S00668,28,5,2025-11-13,34,31,0.0008259705793383,0.0,0.2422629910899433,train
S00670,28,10,2025-11-13,43,22,0.0016940811701658,0.0,0.2524664954931268,train
S00671,28,5,2025-11-13,34,16,0.0005928107156224,0.0,0.2207119821108447,train
S00673,28,14,2025-11-13,18,25,0.0011486553935104,0.0,0.2759641645018107,train
S00676,26,8,2025-11-10,43,23,0.0011913967797909,0.0,0.1983910076937347,train
S00677,26,8,2025-11-10,49,17,0.0022480639819553,0.0,0.2731692775420134,train
S00679,17,18,2025-10-26,52,25,0.0032534754178666,0.0,0.4424001860594382,train
S00683,17,24,2025-10-26,17,17,0.0035203106832712,0.0,0.5278003603242581,train
S00685,25,24,2025-11-08,37,32,0.0034832436564629,0.0,0.4699340267436684,train
S00686,23,9,2025-11-05,33,21,0.0031379088854088,0.0,0.3463167412135973,train
S00687,23,7,2025-11-05,44,16,0.0019827826137232,0.0,0.3928578049315925,train
S00689,21,1,2025-11-02,45,26,0.0034022098832957,0.0,0.4326092238924424,train
S00690,21,16,2025-11-02,39,19,0.0007631362771869,0.0,0.3423727596615423,train
S00691,21,16,2025-11-02,34,26,0.0011730180097731,0.0,0.2668365824939533,train
S00692,21,19,2025-11-02,31,19,0.0018958837048539,0.0,0.4126539162100691,train
S00693,21,24,2025-11-02,61,18,0.0026508785245359,0.0,0.3877577279273088,train
S00698,8,15,2025-10-12,42,15,0.0033079733368487,0.0,0.478590455571218,train
S00700,8,10,2025-10-12,51,16,0.0039249625446582,0.0,0.4670972109490687,train
S00702,23,17,2025-11-05,55,27,0.0006369278629397,0.0,0.1635627992471381,train
S00703,27,1,2025-11-11,34,23,0.0009168577519612,0.0,0.1695770613847138,train
S00705,23,21,2025-11-05,39,30,0.0006868225296098,0.0,0.1772395956667395,train
S00706,23,20,2025-11-05,20,24,0.0003293688984295,0.0,0.1310958574382086,train
S00707,23,20,2025-11-05,44,28,0.0004859192864732,0.0,0.1589140884184543,train
S00708,23,19,2025-11-05,36,20,0.0007119200923392,0.0,0.2543232659592954,train
S00711,23,23,2025-11-05,62,23,0.0012087134709372,0.0,0.1464821385975127,train
S00713,27,1,2025-11-11,23,14,0.0005493803592564,0.0,0.1693177414469936,train
S00717,26,1,2025-11-10,22,22,0.0016190727603976,0.0,0.352032892514402,train
S00718,21,4,2025-11-02,61,23,0.0009508471018876,0.0,0.3485924961586866,train
S00719,19,19,2025-10-29,62,25,0.0049848893952433,0.0,0.4889715319931026,train
S00720,20,5,2025-10-31,44,12,0.001843923320536,0.0,0.2805365759468993,train
S00722,21,4,2025-11-02,62,17,0.0013419408325484,0.0,0.3287852493359722,train
S00726,21,2,2025-11-02,27,19,0.0022908710752626,0.0,0.4822644720812223,train
S00727,28,25,2025-11-13,32,30,0.0012969526340329,0.0,0.2864358000096634,train
S00728,28,24,2025-11-13,44,30,0.00221055167591,0.0,0.4331262946144278,train
S00729,28,19,2025-11-13,63,22,0.0020766900940096,0.0,0.3496937496814906,train
S00731,28,15,2025-11-13,59,25,0.0024397658395853,0.0,0.3872753623372864,train
S00732,28,19,2025-11-13,32,20,0.0033532307335594,0.0,0.448324763565976,train
S00733,28,20,2025-11-13,51,21,0.0021281055927105,0.0,0.3926171087812045,train
S00735,16,10,2025-10-25,56,27,0.0015176562397634,0.0,0.2030801375118839,train
S00736,16,1,2025-10-25,37,28,0.0014397782663087,0.0,0.2133166624141959,train
S00737,16,10,2025-10-25,44,31,0.0012807983856389,0.0,0.2165388788328368,train
S00738,16,6,2025-10-25,60,26,0.0013052377316906,0.0,0.2098440538850381,train
S00740,16,3,2025-10-25,43,17,0.0003753461310867,0.0,0.1443406541942643,train
S00741,16,7,2025-10-25,59,18,0.0013340576254683,0.0,0.2177873944938877,train
S00742,16,10,2025-10-25,33,14,0.0012351593617608,0.0,0.1808876300625222,train
S00747,16,4,2025-10-25,27,25,0.000776211085653,0.0,0.1275769883919015,train
S00748,23,10,2025-11-05,52,22,0.002088751709522,0.0,0.3447789998803992,train
S00752,23,14,2025-11-05,45,13,0.0017105511755775,0.0,0.2777544929781719,train
S00754,23,12,2025-11-05,26,20,0.0027422994687316,0.0,0.353063856017151,train
S00755,28,5,2025-11-13,59,16,0.0007552620650069,0.0,0.1719729087615063,train
S00757,26,14,2025-11-10,40,19,0.000715081478642,0.0,0.1920597617563409,train
S00758,26,11,2025-11-10,45,31,0.0016500003940295,0.0,0.2221387845971354,train
S00761,26,14,2025-11-10,62,23,0.0006426720618516,0.0,0.1513168094378132,train
S00763,22,22,2025-11-03,57,22,0.0024170048645707,0.0,0.4419137045637427,train
S00769,22,17,2025-11-03,52,30,0.0023916861300146,0.0,0.3040252554670901,train
S00771,22,14,2025-11-03,25,19,0.0016256368371225,0.0,0.3165949958639816,train
S00772,17,9,2025-10-26,52,21,0.0036813220429972,0.0,0.4964490282238769,train
S00773,22,6,2025-11-03,13,22,0.0014554257809829,0.0,0.2722570958079418,train
S00774,17,3,2025-10-26,62,23,0.0028637367387667,0.0,0.4098302636733178,train
S00777,13,17,2025-10-20,39,13,0.002603133516798,0.0,0.3513133384999888,train
S00778,12,23,2025-10-18,53,23,0.0013520488850068,0.0,0.3476858345553941,train
S00781,10,24,2025-10-15,45,26,0.0014035049434373,0.0,0.2616512196643848,train
S00782,10,14,2025-10-15,35,20,0.0016337507417464,0.0,0.2659559729364087,train
S00784,10,2,2025-10-15,42,27,0.0022203202053209,0.0,0.4462366930710472,train
S00786,2,21,2025-10-02,42,31,0.0019341279299459,0.0,0.4607806378530504,train
S00787,10,2,2025-10-15,42,25,0.0022859749095177,0.0,0.4413506815906431,train
S00788,9,22,2025-10-13,19,26,0.0026992169586117,0.0,0.4654749260602675,train
S00789,2,15,2025-10-02,15,21,0.002847936569612,0.0,0.4288192409699712,train
S00791,3,18,2025-10-04,51,19,0.0032208269274737,0.0,0.4646622532827138,train
S00792,3,21,2025-10-04,56,28,0.0024351723532014,0.0,0.4216550160098719,train
S00793,3,21,2025-10-04,32,14,0.002420509596629,0.0,0.3963764546894466,train
S00794,3,15,2025-10-04,61,20,0.0034399770951261,0.0,0.3921935760376439,train
S00795,3,2,2025-10-04,48,19,0.0023366461567499,0.0,0.44826914542636,train
S00797,24,22,2025-11-06,51,26,0.0035626446581361,0.0,0.411001095173856,train
S00798,22,22,2025-11-03,15,17,0.0013606389383358,0.0,0.2877147122634233,train
S00800,24,7,2025-11-06,20,16,0.0019881056950257,0.0,0.4185395379737255,train
S00801,24,18,2025-11-06,17,26,0.0020935041621422,0.0,0.4261785806545129,train
S00803,24,22,2025-11-06,23,18,0.0027238196601858,0.0,0.362325501540991,train
S00805,24,21,2025-11-06,57,28,0.0021895870074023,0.0,0.2999623411526571,train
S00809,8,19,2025-10-12,19,25,0.0032576962960549,0.0,0.4644543314132627,train
S00815,9,4,2025-10-13,46,14,0.0029960747343342,0.0,0.4282093748127969,train
S00816,8,4,2025-10-12,38,12,0.0029770582486447,0.0,0.3681240959749597,train
S00817,9,2,2025-10-13,44,14,0.0026487897958017,0.0,0.4275595138860933,train
S00818,9,4,2025-10-13,29,29,0.002939469371909,0.0,0.4474815371175629,train
S00819,10,5,2025-10-15,27,15,0.0028942232165893,0.0,0.3861694434244011,train
S00820,10,5,2025-10-15,23,25,0.0027013919693293,0.0,0.3856329251087345,train
S00822,10,5,2025-10-15,26,15,0.0034943114973551,0.0,0.4246801842189116,train
S00824,8,4,2025-10-12,38,31,0.0026659466311997,0.0,0.4125425898661444,train
S00826,10,13,2025-10-15,32,26,0.0046055930439868,0.0,0.4238944294883908,train
S00827,10,16,2025-10-15,46,24,0.0023045988744217,0.0,0.384917541937653,train
S00828,8,4,2025-10-12,32,30,0.002249253265733,0.0,0.4451783914435741,train
S00829,10,13,2025-10-15,17,21,0.003342775014163,0.0,0.4653705473107179,train
S00833,10,6,2025-10-15,46,18,0.0009238009673322,0.0,0.2069806107929245,train
S00834,15,17,2025-10-23,46,25,0.000169941374268,0.0,0.0978656077408894,train
S00835,15,14,2025-10-23,34,20,0.0002132649629767,0.0,0.1205299037261591,train
S00836,15,16,2025-10-23,22,15,0.0008920031758621,0.0,0.1576209381247904,train
S00837,15,14,2025-10-23,63,18,0.0011411508773501,0.0,0.2305550506750123,train
S00839,15,17,2025-10-23,20,28,0.0007758747941574,0.0,0.1562796817447331,train
S00842,15,10,2025-10-23,60,24,0.0006059872624558,0.0,0.1480278584794962,train
S00843,15,10,2025-10-23,51,30,0.001667354537592,0.0,0.3138756975995841,train
S00844,15,9,2025-10-23,17,24,0.0008482869169723,0.0,0.1454226187092462,train
S00847,14,18,2025-10-21,41,26,0.0014364383583132,0.0,0.2019817340135444,train
S00853,14,19,2025-10-21,25,24,0.000950269796745,0.0,0.2178729075526449,train
S00855,14,19,2025-10-21,47,18,0.0007257134543383,0.0,0.1472402320165617,train
S00857,14,24,2025-10-21,43,16,0.0003510611627804,0.0,0.1581383911631477,train
S00862,14,24,2025-10-21,52,13,0.0006133642866082,0.0,0.2414166341682237,train
S00864,14,23,2025-10-21,49,18,0.0005500222923676,0.0,0.17957318121354,train
S00865,15,24,2025-10-23,48,25,0.0005486243051765,0.0,0.0894193209518945,train
S00866,15,2,2025-10-23,34,28,0.0003746639086454,0.0,0.1823382581092369,train
S00867,15,3,2025-10-23,39,29,0.0014992716915323,0.0,0.3059476011114901,train
S00868,14,22,2025-10-21,48,17,0.0006068534258006,0.0,0.1439210128855875,train
S00869,27,17,2025-11-11,27,19,0.0022790419247474,0.0,0.34696831534256,train
S00870,27,9,2025-11-11,38,21,0.0030449186291954,0.0,0.3791644403190359,train
S00872,16,4,2025-10-25,36,20,0.0007297522645757,0.0,0.2576999630076054,train
S00873,16,7,2025-10-25,53,24,0.001492421157394,0.0,0.2234249212037065,train
S00874,16,1,2025-10-25,33,15,0.0012834107588542,0.0,0.1785228952326883,train
S00876,16,6,2025-10-25,31,28,0.0013448640277996,0.0,0.1978517103925379,train
S00877,16,7,2025-10-25,51,18,0.0013779482200544,0.0,0.230951372489925,train
S00879,16,6,2025-10-25,40,12,0.0010001955907189,0.0,0.1722551983643121,train
S00881,28,12,2025-11-13,17,23,0.0015404613358349,0.0,0.3294637447651771,train
S00883,6,18,2025-10-09,29,12,0.0026859631977769,0.0,0.4186796633113043,train
S00884,4,17,2025-10-05,38,11,0.0014313378973226,0.0,0.3066714940152601,train
S00886,6,7,2025-10-09,36,11,0.0028895035770891,0.0,0.363871611970795,train
S00888,12,20,2025-10-18,17,27,0.001540263919509,0.0,0.4060416500321679,train
S00889,15,16,2025-10-23,42,11,0.0008176644909126,0.0,0.385140716372822,train
S00895,11,4,2025-10-17,32,26,0.0007219633849669,0.0,0.1486057042184021,train
S00897,11,6,2025-10-17,60,20,0.0015802067730241,0.0,0.1901088155746768,train
S00898,11,4,2025-10-17,51,18,0.0012502222888572,0.0,0.1568334361555086,train
S00899,11,12,2025-10-17,23,27,0.001588818367055,0.0,0.4174010131385104,train
S00901,11,15,2025-10-17,63,20,0.002477156763715,0.0,0.3504131986748385,train
S00905,28,23,2025-11-13,59,28,0.0017477563802774,0.0,0.3175776826863744,train
S00906,28,24,2025-11-13,15,26,0.0016060969322651,0.0,0.4302612893378914,train
S00908,27,17,2025-11-11,59,15,0.0019931763848448,0.0,0.2820237756485629,train
S00909,27,17,2025-11-11,49,12,0.0021213451471249,0.0,0.2947435708895637,train
S00910,27,9,2025-11-11,40,11,0.0009715307059325,0.0,0.3104779984914246,train
S00911,23,10,2025-11-05,49,31,0.0016102695411657,0.0,0.2459057283566551,train
S00913,27,9,2025-11-11,16,17,0.0016270798119726,0.0,0.3366726150145813,train
S00915,23,7,2025-11-05,30,31,0.0023845903751759,0.0,0.434553842179035,train
S00918,26,9,2025-11-10,17,16,0.0014366335787485,0.0,0.2317418900023015,train
S00919,26,17,2025-11-10,22,14,0.0011967763318547,0.0,0.2101728914093422,train
S00920,20,14,2025-10-31,54,13,0.0032539889501376,0.0257126597340783,0.3930759930671025,train
S00921,2,11,2025-10-02,60,15,0.0019704187043028,0.0,0.2927102661689874,train
S00925,5,25,2025-10-07,29,12,0.0038586028799,0.0,0.4592161679769579,train
S00927,20,11,2025-10-31,17,16,0.0009417203836345,0.0,0.3100929343142757,train
S00928,10,17,2025-10-15,16,26,0.0021299158712651,0.0,0.3795970690685755,train
S00932,22,22,2025-11-03,59,28,0.0018854185706942,0.0,0.3627536170200757,train
S00934,20,5,2025-10-31,57,29,0.0013146067610571,0.0,0.2418164395491242,train
S00935,1,16,2025-10-01,31,31,0.0008404878342611,0.0,0.2440574523265032,train
S00937,6,22,2025-10-09,53,19,0.0044438719857582,0.0,0.469718172342743,train
S00939,4,12,2025-10-05,35,15,0.0031586320722929,0.0,0.4820678260124674,train
